               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 343,             0.04022,            0.021848,                   0,              0.7453,             0.66667,             0.71105,             0.25865,            0.058642,            0.024423,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.039205,             0.02182,                   0,             0.79539,             0.68235,              0.7254,             0.26034,            0.058029,            0.024485,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.040888,            0.021339,                   0,             0.76646,             0.66924,             0.70429,             0.25646,            0.057187,            0.024701,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.039674,            0.020418,                   0,             0.77126,             0.69412,             0.71556,             0.25115,            0.056758,            0.024617,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.039589,             0.02285,                   0,             0.74034,             0.69324,             0.70452,              0.2473,            0.057183,            0.024086,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.042037,             0.02285,                   0,             0.73672,             0.68235,             0.69298,              0.2477,            0.057051,             0.02401,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.037772,            0.021182,                   0,             0.75224,             0.64706,             0.69158,             0.25406,            0.057749,            0.024025,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.043314,             0.02108,                   0,             0.77635,             0.62353,              0.7024,             0.25883,            0.057827,            0.024216,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.038254,            0.020833,                   0,             0.76089,             0.65882,              0.7124,             0.26171,            0.057161,            0.024035,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.039282,            0.021099,                   0,             0.72431,             0.68627,             0.71161,             0.25929,            0.057965,            0.023909,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,            0.040685,            0.021529,                   0,             0.77416,             0.64314,             0.70772,             0.25778,            0.058373,            0.023891,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.038076,            0.019704,                   0,              0.7647,             0.64999,              0.7002,             0.25751,            0.057778,            0.023799,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.039876,            0.020989,                   0,              0.8143,             0.65882,              0.7268,             0.26118,            0.058523,            0.023835,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,             0.03802,            0.021013,                   0,             0.79241,             0.68858,              0.7252,             0.25165,            0.058153,            0.023884,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.039322,            0.021549,                   0,             0.80134,             0.69412,             0.73071,             0.25247,            0.058484,            0.023844,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.038981,            0.021311,                   0,             0.77956,             0.68627,             0.72832,             0.24955,            0.058316,            0.023911,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.039716,             0.02155,                   0,             0.78814,             0.65648,             0.72529,              0.2532,            0.058298,            0.023881,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,            0.038631,            0.020125,                   0,             0.79692,             0.66173,             0.72458,             0.25449,            0.058175,            0.023816,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.040252,            0.021776,                   0,             0.76999,             0.65639,             0.69496,             0.25336,            0.058784,            0.024152,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.037576,            0.020746,                   0,              0.7521,             0.66275,             0.71103,             0.25206,            0.059818,             0.02444,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.038222,            0.021451,                   0,              0.7264,             0.63529,             0.68838,             0.24739,            0.059584,            0.024308,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.038984,            0.021015,                   0,             0.74775,             0.66263,             0.70482,             0.25761,            0.058744,            0.024027,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.037639,             0.02151,                   0,             0.72832,             0.66231,             0.69542,              0.2476,            0.059426,            0.024202,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.037661,            0.020612,                   0,             0.73014,             0.68627,             0.71329,             0.25166,            0.058375,             0.02438,                   0,            0.002773,            0.002773,            0.002773
                 367,             0.03896,            0.021351,                   0,             0.77177,             0.67059,             0.71881,             0.25067,            0.058304,            0.023937,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,             0.03718,            0.021103,                   0,             0.73434,             0.67843,             0.69692,              0.2451,            0.059324,            0.024887,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.039434,            0.021386,                   0,             0.75489,             0.71765,             0.73379,             0.25985,            0.058548,            0.023998,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.039361,            0.021215,                   0,             0.76984,             0.68627,             0.73052,             0.26032,            0.059295,            0.024054,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,             0.03718,            0.020731,                   0,             0.82224,             0.66667,             0.72363,             0.25658,            0.058834,            0.024465,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.038261,            0.022028,                   0,              0.7326,             0.73725,             0.72905,              0.2555,            0.059375,            0.024311,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.040968,            0.019541,                   0,             0.78983,             0.66319,             0.72834,             0.25691,            0.058838,            0.024452,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.038568,            0.021278,                   0,                0.79,             0.64913,             0.69913,             0.25139,            0.059132,            0.024676,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.039794,            0.021307,                   0,             0.81495,             0.63899,             0.70272,             0.25147,            0.058721,            0.024522,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.038722,            0.020978,                   0,             0.74991,             0.66275,             0.71352,             0.25304,             0.05872,            0.024345,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.038024,            0.019772,                   0,             0.79988,             0.65882,              0.7301,             0.25361,            0.058493,            0.023947,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.037962,            0.021307,                   0,             0.83691,              0.6549,             0.73523,             0.25372,            0.057893,            0.023907,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.039413,            0.022133,                   0,             0.82096,             0.66275,             0.71948,             0.25582,            0.058363,            0.023969,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,             0.03628,            0.020034,                   0,             0.83865,             0.67263,             0.74295,             0.25365,            0.058377,            0.024104,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.036303,            0.020711,                   0,              0.8356,             0.69804,             0.73828,              0.2571,             0.05812,             0.02402,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.038061,            0.020703,                   0,              0.8137,             0.66802,             0.71921,             0.25732,            0.057088,            0.023934,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.037984,            0.021125,                   0,             0.73402,             0.67843,             0.70422,             0.24969,            0.057805,             0.02429,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.037219,            0.020601,                   0,               0.763,             0.64387,             0.68417,             0.25662,            0.057485,            0.024223,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,            0.038362,            0.020016,                   0,             0.75338,             0.64692,             0.67778,             0.24785,            0.057643,            0.024312,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.038232,            0.018676,                   0,             0.72999,             0.68627,             0.69997,             0.24874,             0.05711,            0.024224,                   0,            0.002377,            0.002377,            0.002377
                 387,            0.039078,            0.020663,                   0,             0.70726,             0.72953,             0.72163,             0.25039,             0.05725,             0.02427,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.038452,            0.019525,                   0,             0.72067,             0.68627,             0.69556,             0.25235,            0.057229,            0.024236,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,            0.037283,            0.021028,                   0,             0.74222,             0.71765,             0.71513,             0.25238,            0.057451,            0.024333,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.039273,            0.020099,                   0,             0.76381,             0.69412,             0.72117,             0.26332,            0.057092,            0.024264,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,            0.038085,            0.021396,                   0,             0.79059,             0.65098,              0.7024,             0.25089,            0.057712,            0.024297,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.036599,            0.020152,                   0,             0.80209,             0.65162,             0.72498,             0.25022,            0.058324,            0.024439,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,             0.03778,             0.01941,                   0,             0.72376,             0.70588,             0.71367,             0.24363,            0.058685,            0.024475,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.036464,            0.020991,                   0,             0.74266,              0.6902,              0.7039,             0.24688,            0.058511,             0.02453,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.038278,            0.020345,                   0,             0.73633,              0.7098,             0.71093,             0.24626,            0.057921,            0.024622,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,            0.036789,            0.020466,                   0,             0.77377,             0.67066,             0.69985,             0.24798,            0.057674,            0.024732,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.038876,            0.019799,                   0,             0.76699,             0.68415,              0.7031,             0.24791,            0.057709,             0.02438,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.036321,            0.021522,                   0,             0.77138,             0.66275,             0.70717,             0.25187,            0.057667,            0.024365,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.038367,            0.021159,                   0,             0.77093,             0.65882,             0.69523,              0.2447,            0.057947,            0.024637,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.035941,            0.020416,                   0,             0.77794,             0.67451,             0.72386,             0.25227,            0.056814,            0.024631,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,            0.035129,             0.02106,                   0,              0.7516,             0.70196,             0.73861,             0.25097,            0.057179,            0.024593,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.037658,             0.02013,                   0,              0.7384,             0.71949,             0.73165,              0.2484,            0.057417,            0.024498,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.036597,            0.019808,                   0,             0.72803,             0.72549,             0.73731,                0.25,            0.057523,            0.024563,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,            0.036876,            0.021614,                   0,             0.76515,              0.6549,             0.70172,             0.24699,            0.057482,            0.024572,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,            0.038475,            0.021297,                   0,             0.77487,             0.64789,             0.70552,              0.2492,             0.05733,            0.024706,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.037807,            0.020494,                   0,             0.71965,             0.69412,             0.71478,             0.24632,            0.057472,            0.024596,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.037629,             0.02024,                   0,             0.68355,             0.70196,             0.70589,             0.25077,            0.058101,            0.025013,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,            0.036446,            0.020161,                   0,             0.77479,              0.6611,             0.73025,             0.25409,            0.058398,            0.025104,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.036947,             0.02122,                   0,             0.71928,             0.69331,             0.72294,             0.25689,            0.057458,            0.024945,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.038229,            0.019954,                   0,             0.75255,             0.67981,             0.71932,              0.2593,             0.05766,            0.024944,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,            0.036971,            0.021519,                   0,             0.78205,             0.67542,             0.71043,             0.25376,            0.057687,            0.024859,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.035849,            0.021273,                   0,             0.75775,             0.67843,             0.71035,             0.25666,            0.057802,            0.024436,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.037764,            0.020507,                   0,             0.76917,             0.67843,             0.70454,             0.25103,            0.057841,            0.024662,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.037798,            0.020203,                   0,               0.749,             0.69412,              0.7201,             0.25476,            0.058008,            0.024446,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,            0.036321,            0.021514,                   0,             0.79872,             0.63804,             0.69751,              0.2484,            0.058338,            0.024703,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.037476,            0.020988,                   0,             0.76427,             0.66275,             0.70757,             0.25092,            0.058758,            0.024677,                   0,            0.001783,            0.001783,            0.001783
                 417,             0.03691,            0.020413,                   0,              0.7859,             0.61961,             0.69446,             0.25468,            0.058226,            0.024822,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.034922,              0.0194,                   0,             0.70245,             0.67843,             0.68058,             0.24679,             0.05744,            0.024815,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.035067,            0.020413,                   0,             0.76353,             0.64577,             0.70549,             0.25624,            0.057409,            0.024772,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.036509,            0.020047,                   0,             0.77514,              0.6902,             0.72263,             0.25725,            0.057645,              0.0247,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.036385,            0.019572,                   0,             0.74576,              0.7132,             0.73113,              0.2606,             0.05781,            0.024479,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.035931,            0.021876,                   0,             0.76307,             0.68201,             0.71937,             0.25111,            0.057767,            0.024494,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.035913,            0.020552,                   0,             0.75802,             0.70024,             0.73175,             0.25987,            0.057457,            0.024493,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,            0.035993,            0.020112,                   0,             0.74538,             0.68882,             0.72363,              0.2574,            0.057447,            0.024656,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.035424,            0.018984,                   0,             0.75067,             0.69662,             0.73433,              0.2592,            0.057331,            0.024444,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.037572,            0.020534,                   0,             0.78682,             0.65098,             0.72168,             0.25109,            0.057738,            0.024399,                   0,            0.001585,            0.001585,            0.001585
                 427,            0.034705,            0.019686,                   0,             0.73879,             0.68768,             0.71614,             0.25205,            0.057717,            0.024513,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.034496,            0.019596,                   0,             0.74255,             0.69804,             0.71974,             0.25188,            0.057879,            0.024497,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.036299,             0.01984,                   0,             0.73723,             0.68627,             0.71232,             0.24943,            0.058689,            0.024914,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,            0.036184,            0.019682,                   0,             0.74089,             0.70642,             0.71973,             0.26013,            0.057793,            0.024568,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.035929,            0.019336,                   0,             0.74837,             0.69412,              0.7187,             0.25788,            0.057466,            0.024613,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.035377,            0.020322,                   0,             0.78269,             0.66386,             0.72314,             0.25671,            0.057468,            0.024742,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.036955,            0.019923,                   0,             0.77202,             0.69412,             0.74008,             0.26061,            0.057366,            0.024769,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.036961,            0.021094,                   0,             0.78287,             0.69804,             0.72932,             0.25817,             0.05742,            0.024775,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.035613,            0.020416,                   0,             0.77997,             0.68115,             0.72381,             0.25339,            0.057463,            0.024726,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.035139,            0.019105,                   0,             0.77726,             0.68424,              0.7089,              0.2472,            0.057731,            0.024683,                   0,            0.001387,            0.001387,            0.001387
                 437,            0.035347,              0.0209,                   0,             0.78362,             0.68169,             0.71348,             0.25541,            0.057471,             0.02476,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.035213,            0.020373,                   0,             0.76312,             0.69483,             0.71983,             0.25161,            0.057668,            0.024922,                   0,           0.0013474,           0.0013474,           0.0013474
